id,artist_names,name,genres,acousticness,danceability,duration_ms,energy,speechiness,tempo,valence,
spotify:track:59CnMc5PR9GdDFEVOpHSg9,"Dj W-Beatz, Ventura, Mc Rennan, MC Bruna Alves, MC BN, MC Rick","Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix","funk carioca,phonk brasileiro,brega funk,funk bh,deboxe,funk mtg,rave funk,funk mandelao",0.504,0.804,203919,0.896,0.298,132.986,0.636,
spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,australian pop,0.688,0.826,209755,0.593,0.0976,98.083,0.541,
spotify:track:3HjRNbYrOfKnbAav3fU5KL,"Tz da Coronel, Ariel Donato",No Love,"trap funk,trap brasileiro",0.142,0.616,180000,0.559,0.132,95.3,0.496,
spotify:track:6ufcuVInt0ocHrUimDjGlb,Beyoncé,PLASTIC OFF THE SOFA,"r&b,pop",0.14,0.618,254319,0.712,0.114,97.057,0.305,
spotify:track:3tpfnn4QoKrkzWW20UKili,"Mc Poze do Rodo, Orochi, Raffé, Ajaxx, DJ Nemo NTR",Tropa do Mantém,"trap brasileiro,funk carioca,brazilian hip hop",0.241,0.508,238209,0.648,0.167,134.107,0.653,
spotify:track:0XkmeG97T4mtYlWRJcrxec,"StaySolidRocky, Lil Uzi Vert",Party Girl (Remix),"rage rap,philly rap,rap,melodic rap,hip hop",0.533,0.752,147673,0.375,0.204,129.995,0.591,
spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV,Taylor Swift,invisible string,pop,0.838,0.653,252881,0.452,0.055,83.433,0.45,
spotify:track:59KoLGYeBxZ11VUln2LBAL,Caio Luccas,Vitória Dobrada,"trap funk,trap brasileiro,musica triste brasileira",0.573,0.647,154839,0.642,0.0838,154.988,0.691,
spotify:track:00ikK805fq2xrYmlCsbTQi,Jey,Como É Que Vamos Fazer?,,0.113,0.876,171537,0.803,0.14,98.014,0.68,
spotify:track:6YNCE5qtrTa7YcnAOAEsDQ,Lulu Santos,Apenas Mais uma de Amor,"pop nacional,brazilian rock,mpb",0.0563,0.39,218267,0.355,0.0345,165.961,0.262,
spotify:track:7JdZZfozlODQ08ATf8xIZ6,"Gustavo Mioto, Jorge & Mateus",Anti Amor - Ao Vivo,"sertanejo universitario,sertanejo,arrocha",0.463,0.643,165360,0.541,0.0777,132.143,0.499,
spotify:track:6zL1L3AQ50x7qeQUbtXMpM,Os Barões Da Pisadinha,Quem me Colocou pra Beber - Ao Vivo,"agronejo,arrocha,piseiro,sertanejo universitario,forro",0.617,0.631,146509,0.942,0.0705,172.057,0.943,
spotify:track:0BSfQdCd5lZPgTQL70DsYV,MC Cabelinho,PRETA RARA,"trap funk,trap brasileiro,funk consciente",0.444,0.541,201388,0.501,0.0457,152.038,0.5,
spotify:track:4Em7Zf256lEl55HXkfrD7W,Piseiro do Barão,O Menino de Vó Vai Deixar Vovó,"forro,piseiro,arrochadeira",0.172,0.785,105239,0.865,0.0733,93.978,0.954,
spotify:track:1dVbxcUqGGEd9oBWUCwmfb,"Zé Felipe, Menor",Você Não Vale Nada,"agronejo,arrocha,sertanejo universitario,arrochadeira,sertanejo",0.347,0.593,215217,0.951,0.209,183.879,0.756,
spotify:track:3COVZV6VRP4sdXiWTB1XTM,"Grupo Menos É Mais, Di Propósito, Vou Zuar",Pot-Pourri: Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar / Deixa Acontecer - Ao Vivo,"pagode,roda de samba,pagode novo",0.605,0.688,415916,0.878,0.0634,102.025,0.884,
spotify:track:1NDxZ7cFAo481dtYWdrUnR,"Maggie Lindemann, Cheat Codes, CADE",Pretty Girl - Cheat Codes X CADE Remix,"pop dance,edm,alt z,dark pop,pop edm,pop",0.15,0.703,193613,0.868,0.0291,121.03,0.733,
spotify:track:3mTUqLbtWm2DAEwvQTyu4d,Projota,Ela Só Quer Paz,"pop nacional,sertanejo universitario,funk carioca,brazilian hip hop",0.0173,0.667,174382,0.669,0.165,172.019,0.939,
spotify:track:2vHDurkzJ8dhCzoPzqiE2C,"Fifth Harmony, Pitbull",Por Favor - Spanglish Version,"miami hip hop,talent show,girl group,pop,dance pop",0.188,0.759,198912,0.76,0.0706,98.029,0.733,
spotify:track:0kIhdc2rN4TCBzvZ1MtVmz,Turma do Pagode,Só um Pagode - Ao Vivo,"pagode,sertanejo universitario,pagode novo",0.512,0.744,141389,0.723,0.0606,81.024,0.673,
spotify:track:4pLwZjInHj3SimIyN9SnOz,"Ariana Grande, Nicki Minaj",Side To Side,"hip pop,queens hip hop,pop,rap",0.0408,0.648,226160,0.738,0.247,159.145,0.603,
spotify:track:25qfFpoGhk9Njgu5nl36sS,"Christina Aguilera, Demi Lovato",Fall In Line (feat. Demi Lovato),"post-teen pop,pop,dance pop",0.209,0.39,248544,0.631,0.0769,123.042,0.197,
spotify:track:3cvKOM4MNrGaXmeTw3XdNN,"ADL, Choice, Negra Li, Djonga, Menor do Chapa",Favela Vive 3,"funk carioca,pop nacional,rap mineiro,afrofuturismo brasileiro,brazilian hip hop,funk ostentacao",0.341,0.704,499571,0.567,0.433,82.69,0.598,
spotify:track:2HrjORyFBF3IFnXOAC3Rox,"Mc Poze do Rodo, MC Maneirinho, Mainstreet, Neo Beats",CPX Ta Tega,"funk carioca,trap funk,trap carioca,trap brasileiro,funk consciente",0.221,0.81,142667,0.732,0.543,119.644,0.874,
spotify:track:1dMUsdVtoSLVkaJVMBk8Rk,"MC GP, DJ Japa NK, WHITE NO BEAT",Ela se Envolve,"funk consciente,funk paulista,no beat",0.599,0.595,156952,0.568,0.474,86.754,0.402,
spotify:track:63q5Qb9ERTpapEmARxKBE6,"Wesley Safadão, Alanzim Coreano",Pega o Guanabara - Ao Vivo,"sertanejo universitario,forro,arrocha,sertanejo",0.657,0.749,178765,0.881,0.0492,103.935,0.959,
spotify:track:1tYJnXtKLoWVIL4lZOouQG,"Tayrone, Marília Mendonça",Cê Tá Preparada - Ao Vivo,"forro,sertanejo universitario,sertanejo,arrocha",0.501,0.782,213006,0.845,0.0721,121.95,0.771,
spotify:track:3WjSkl7VDWY1prwJw7dSG0,Zé Neto & Cristiano,Barzinho Aleatório - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.342,0.394,158969,0.918,0.334,157.925,0.588,
spotify:track:5B03nSG8pLE48jh7kmasuL,Avicii,Levels - Radio Edit,"pop dance,pop,edm,dance pop",0.0484,0.579,201920,0.887,0.0334,126.041,0.472,
spotify:track:3rUEaYVs7O66ye34bhYSBR,"Thiago Brava, Pikeno & Menor",Amiga Parceira,"funk carioca,arrocha,funk das antigas,sertanejo universitario,sertanejo pop,funk ostentacao,sertanejo",0.155,0.75,218500,0.935,0.113,94.976,0.798,
spotify:track:2GUuxvYBw7OSAHtJ6Q7NDW,Maiara & Maraisa,Quase Tudo - Ao Vivo | Acústico,"sertanejo universitario,sertanejo,sertanejo pop",0.73,0.69,198843,0.374,0.0376,141.833,0.518,
spotify:track:4QtiVmuA88tPQiCOHZuQ5b,"Sofía Reyes, Jason Derulo, De La Ghetto","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","latin pop,mexican pop,latin viral pop,reggaeton,pop,urbano latino,dance pop,trap latino,reggaeton flow",0.165,0.792,201526,0.895,0.0589,94.968,0.794,
spotify:track:1XCKlzIqaehohdUTihetGN,Turma do Pagode,Cobertor de Orelha - Ao Vivo,"pagode,sertanejo universitario,pagode novo",0.773,0.611,156921,0.849,0.0415,80.067,0.907,
spotify:track:3SdYnX1212sx5X0N4Lj3Vb,"Lucas Lucco, MC Lan",Tic Tac (feat. MC Lan),"funk carioca,sertanejo universitario,sertanejo pop,funk ostentacao,sertanejo",0.214,0.923,170709,0.488,0.179,129.944,0.585,
spotify:track:1zsG4eaZmkA1dvjDDsAGLK,"Luis Fonsi, Demi Lovato",Échame La Culpa,"post-teen pop,pop,puerto rican pop,latin pop",0.0322,0.724,173720,0.895,0.0411,96.022,0.64,
spotify:track:18b2GSc1ea6tnW3IARJGUY,"Lucas Lucco, Thiago Brava",Tamanho P (Ao Vivo) (feat. Thiago Brava),"funk carioca,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.771,0.841,179508,0.457,0.0514,122.087,0.633,
spotify:track:4vUmTMuQqjdnvlZmAH61Qk,"Ed Sheeran, Camila Cabello, Cardi B",South of the Border (feat. Camila Cabello & Cardi B),"uk pop,pop,singer-songwriter pop,rap,dance pop",0.148,0.857,204467,0.621,0.0825,97.989,0.668,
spotify:track:1yzBGun3xDY7WpHOIP9nNp,"Alok, Bruno Martini, Zeeba",Never Let Me Go,"pop nacional,electro house,brazilian edm,slap house",0.041,0.726,184071,0.835,0.0341,123.986,0.579,
spotify:track:7uU04pPMnKELpv8mIJ3yLa,Gusttavo Lima,Zé da Recaída - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.0675,0.837,170000,0.881,0.0369,134.974,0.756,
spotify:track:4SSnFejRGlZikf02HLewEF,Billie Eilish,bury a friend,"art pop,pop",0.74,0.905,193143,0.389,0.332,120.046,0.196,
spotify:track:6BhEFJ4QKZC36hNZw2j8Xq,"Fernando & Sorocaba, Maiara & Maraisa",Zona de Risco (feat. Maiara & Maraisa) - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.519,0.652,182850,0.918,0.22,145.784,0.803,
spotify:track:7KdcbYcVF8LkQeQcTYOixJ,"Luan Santana, MC Kekel",Vingança - Ao Vivo,"funk carioca,arrocha,sertanejo universitario,funk paulista,funk ostentacao,funk consciente,sertanejo",0.151,0.608,181512,0.729,0.128,165.959,0.431,
spotify:track:6N22FZs2ZhPBYi3b9XPajV,Labrinth,Still Don't Know My Name,"indie poptimism,pop",0.471,0.316,153294,0.63,0.117,89.643,0.313,
spotify:track:3S10amTMcZq79dYofmZkHD,Marília Mendonça,Pra Falar a Verdade,"sertanejo universitario,sertanejo,arrocha",0.156,0.648,252088,0.678,0.0326,126.156,0.551,
spotify:track:3mNmUjoDHYDYj08IaRPtg0,"Lucas Lucco, Wesley Safadão",Posto 24h (feat. Wesley Safadão) - Ao Vivo,"funk carioca,arrocha,sertanejo,sertanejo universitario,sertanejo pop,forro",0.169,0.703,153374,0.929,0.0338,126.998,0.626,
spotify:track:2mlsK27VNUj8y08BvtIbXu,Jovem Dionisio,Pontos de Exclamação,indie curitibano,0.763,0.724,181000,0.332,0.0661,118.036,0.58,
spotify:track:5emL18Je5WuruMhWr0gj4w,Wesley Safadão,Eu Já Tava Bem - Ao Vivo,"sertanejo universitario,forro,arrocha,sertanejo",0.27,0.63,135200,0.844,0.0368,74.987,0.932,
spotify:track:4zuPdiCYIGP430RcWuHJPD,"Mad Dogz, Marcynho Sensação",Sem Querer Querendo,"forro,arrocha,funk pop",0.0766,0.623,155250,0.864,0.0341,160.095,0.51,
spotify:track:1iBMex2uCm0T0y70zsJklT,Pabllo Vittar,Ama Sofre Chora,"funk carioca,pop nacional,pop lgbtq+ brasileira,dance pop,funk pop",0.113,0.676,151127,0.834,0.0334,131.937,0.727,
spotify:track:3gY2oyydautEwY7SsQeF4Q,Luan Estilizado,Tá Faltando Eu,forro,0.227,0.679,148285,0.856,0.0581,164.984,0.942,
spotify:track:6Cg3pkRtLI8ABfM936HtgB,"Mad Dogz, Lara Silva, Thiaguinho MT",Vai ficar querendo,"funk carioca,brega funk,arrocha,funk pop",0.128,0.721,171000,0.596,0.324,160.239,0.65,
spotify:track:44vL4gXYJk3ypGKQ0qowRM,"DJ Pernambuco, Mc Elvis, MC Ingryd",Vem Me Satisfazer - Remix Brega Funk,"batidao romantico,brega funk,funk 150 bpm,funk carioca",0.0276,0.657,154534,0.645,0.338,169.99,0.557,
spotify:track:6R6ZoHTypt5lt68MWbzZXv,"Lady Gaga, BLACKPINK",Sour Candy (with BLACKPINK),"art pop,pop,k-pop,dance pop,k-pop girl group",0.0604,0.752,157707,0.87,0.0623,120.006,0.784,
spotify:track:0ItBgjbN1F82yX73rwTIg0,"MC Paulin da Capital, Mc Lipi, Dj GM",Mulher Cativante,"funk consciente,funk paulista",0.326,0.568,216059,0.855,0.393,133.176,0.868,
spotify:track:7I7gT6nqhWNqPJwe8BKzw1,"EME, Almy, Gabriel Gonti, Lorena Chaves",Quem Me Dera - Remix,"adoracao,nova mpb,indie cristao,folk brasileiro",0.022,0.587,205497,0.732,0.0364,123.964,0.483,
spotify:track:5qoyC8lcuuQ7s7QmtvLDiV,"Mc Don Juan, Mc Kevin, MC Ryan SP, Perera DJ",Passar de Foguetão,"funk carioca,arrocha,batidao romantico,funk paulista,funk mtg,funk ostentacao",0.613,0.635,247579,0.352,0.464,97.518,0.151,
spotify:track:330oIFOtslgdc4TBVApQuY,"MC Du Black, Jully",50 Tons,funk carioca,0.309,0.567,186513,0.627,0.304,151.778,0.536,
spotify:track:4p8pEdPYOQLzJUKYrLOacy,"WC no Beat, PEDRO SAMPAIO, FP do Trem Bala",BALANÇA (feat. Pedro Sampaio),"funk carioca,no beat,trap funk,brazilian hip hop,funk rj",0.0601,0.696,126379,0.716,0.0958,145.97,0.469,
spotify:track:7Cpd4UGXnTrloIgZpSs46e,Marília Mendonça,Passa Mal - Ao Vivo,"sertanejo universitario,sertanejo,arrocha",0.0651,0.688,154258,0.91,0.0742,147.767,0.877,
spotify:track:6FaJ8kDyy4SDJpLPwAo9gE,Henrique & Juliano,De Garrafa A Pior - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.282,0.554,162159,0.745,0.0923,154.067,0.603,
spotify:track:0ItJvt7npJ3Mw9mefto5Sn,"Vitor Fernandes, Tarcísio do Acordeon",Roxinho,"forro,arrocha",0.545,0.641,205962,0.679,0.0346,156.01,0.885,
spotify:track:7HaSsqUFunfYlT7MTEnxCx,"Marília Mendonça, Maiara & Maraisa",10 de Setembro,"sertanejo universitario,sertanejo,arrocha,sertanejo pop",0.288,0.652,223552,0.612,0.0521,143.582,0.461,
spotify:track:7Ac3BmqTQoLdAt7HtZyfgN,"DENNIS, Mc Don Juan",Te Prometo,"funk carioca,arrocha,funk das antigas,sertanejo universitario,funk paulista,batidao romantico,funk mtg",0.0887,0.818,161653,0.646,0.273,174.041,0.868,
spotify:track:5UzYxNykf211orBpLtvOQm,"Márcia Fellipe, Tarcísio do Acordeon",Adeus Bye Bye,"arrocha,sertanejo,sertanejo universitario,sertanejo pop,forro",0.316,0.662,148669,0.914,0.0463,149.973,0.947,
spotify:track:3tkEf7vw4zDBFAQxY1vdcv,Anderson & Vei da Pisadinha,Elas Gostam de Gasolina,"forro,piseiro,arrochadeira",0.0483,0.816,173469,0.809,0.101,169.894,0.633,
spotify:track:6bgZv4VkqjBIS2vawz3RsU,"POCAH, MC WM",Nem On Nem Off,"funk ostentacao,pagode baiano,funk carioca,funk rj",0.0786,0.709,154182,0.763,0.182,165.023,0.83,
spotify:track:45hiPdzMRRa72PR3vFRbhu,"Mayke & Rodrigo, Hugo & Guilherme",Tentação - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.615,0.661,136966,0.749,0.0442,145.793,0.712,
spotify:track:17UfXrL7Run3GyZJW4uRjC,Jorge & Mateus,Paradigmas,"agronejo,sertanejo universitario,sertanejo,arrocha",0.322,0.686,157355,0.789,0.126,157.932,0.822,
spotify:track:1nH2PkJL1XoUq8oE6tBZoU,The Weeknd,Sacrifice,"canadian contemporary r&b,pop,canadian pop",0.0296,0.735,188918,0.795,0.113,122,0.905,
spotify:track:1jwEnLN5hMOwotwXfchUaf,"MD Chefe, DomLaike, Offlei Sounds",Rei Lacoste,"trap pesado,trap brasileiro,trap carioca",0.136,0.898,152000,0.341,0.275,119.932,0.486,
spotify:track:40jJXSACXLpFp5czWoa32I,"Felipe Araújo, Gusttavo Lima",Amando Individual,"agronejo,sertanejo universitario,sertanejo,arrocha",0.412,0.45,176188,0.804,0.0376,141.075,0.575,
spotify:track:0wcAfve621R8p3sTQjjJXA,"Mc Frog, Mc Mika, Mc Gebe, Mc Vh Diniz",O Porte da 40,"agronejo,funk viral,funk bh,funk mtg,funk mandelao",0.771,0.624,184615,0.555,0.0781,77.385,0.725,
spotify:track:7Ls0AYtBWAJtt7iORFc6zC,"Mc Frog, DJ Lucas Beat",Não Quer Chifre,"agronejo,funk viral,funk bh,funk mtg,funk mandelao",0.623,0.873,149323,0.476,0.065,132.964,0.923,
spotify:track:0KkpG6b73QfIjeZDqjLwxW,"DENNIS, Gusttavo Lima",Lágrima por Lágrima (feat. Gusttavo Lima) - Ao Vivo,"agronejo,funk carioca,arrocha,funk das antigas,sertanejo universitario,sertanejo",0.0626,0.74,152724,0.589,0.0487,130.121,0.39,
spotify:track:2xlw13Ns5yz9XZGtfnpPN9,"Eric Land, Tarcísio do Acordeon",Esqueceu Foi Porra,"forro,arrocha",0.133,0.493,177531,0.94,0.0906,76.074,0.831,
spotify:track:0uoNRN1bvHcsGrrTa44Mj7,"Diego & Victor Hugo, Matheus & Kauan",Até Falar Chega (feat. Matheus & Kauan) - Ao Vivo,"agronejo,arrocha,pop nacional,sertanejo universitario,sertanejo pop,sertanejo",0.0743,0.411,208346,0.863,0.0904,155.18,0.625,
spotify:track:2uLt06E9xCZVPFXg9v794o,"MC Gontijo, Dj Sati Marconex",Baile do Cinga do 12,"funk viral,funk mandelao,funk mtg",0.277,0.93,181864,0.591,0.261,131.971,0.569,
spotify:track:3TIb3AjhRWnxQGQEcFmgDL,Wesley Safadão,Tu Tava Na Revoada - Ao Vivo,"sertanejo universitario,forro,arrocha,sertanejo",0.174,0.731,156131,0.946,0.037,139.999,0.966,
spotify:track:7g2KxHfZc8EaQz8JZ8xQdw,Diego & Victor Hugo,Cheiro e Cabelo - Ao Vivo,"sertanejo universitario,sertanejo,arrocha,sertanejo pop",0.577,0.486,198582,0.721,0.121,156.448,0.529,
spotify:track:2gpQi3hbcUAcEG8m2dlgfB,Paulo Londra,Plan A,"trap latino,trap argentino,urbano latino,argentine hip hop",0.0495,0.583,178203,0.834,0.0444,173.935,0.557,
spotify:track:67FXDuLWJNuafe1mVdWsim,"Gloria Groove, Marina Sena",APENAS UM NENÉM,"pop lgbtq+ brasileira,funk carioca",0.523,0.805,190778,0.613,0.0383,134.979,0.9,
spotify:track:51Zw1cKDgkad0CXv23HCMU,Harry Styles,Daylight,pop,0.484,0.686,164533,0.445,0.0398,145.5,0.626,
spotify:track:28atBekPVlTdnU4M9Z7udd,"Dilsinho, Luísa Sonza, Malibu",Não Vai Embora,"pagode,funk carioca,pop nacional,sertanejo universitario,pagode novo",0.488,0.605,205786,0.723,0.0383,142.061,0.57,
spotify:track:4JzCFEc3O2UEdjKzevvFH5,BTS,For Youth,"k-pop boy group,pop,k-pop",0.434,0.633,264481,0.511,0.0368,116.855,0.29,
spotify:track:3LwdDMldO8zXz5jgVTQbvR,"MC Paulin da Capital, Mc Lipi, MC Cabelinho, Dj GM",Quebradas,"trap funk,trap brasileiro,funk consciente,funk paulista",0.146,0.762,250588,0.714,0.219,112.985,0.558,
spotify:track:3HDVviISx553LWtaXPc3la,Henrique & Juliano,Ficamento - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.174,0.637,148152,0.828,0.239,159.795,0.801,
spotify:track:5bGZGnXzwVM4yLoZ6udW0U,"MC Cabelinho, EREN, No Cutty, Ariel Donato",GRIFINÓRIA,"trap funk,trap brasileiro,funk consciente",0.551,0.777,183707,0.536,0.103,94.962,0.447,
spotify:track:4j6vcASqI0ks97Smtkkdje,"Leo Santana, Wesley Safadão",Revoada - Ao Vivo,"arrocha,sertanejo,pop nacional,axe,pagode baiano,sertanejo universitario,forro",0.603,0.774,169173,0.857,0.0934,140.019,0.772,
spotify:track:3SWjpNMVUi5UXz096NbfPr,"Anitta, Chencho Corleone",Gata (feat. Chencho Corleone),"pop nacional,pagode baiano,reggaeton,pop,funk pop,urbano latino,trap latino,reggaeton flow,funk rj",0.0146,0.518,206277,0.799,0.123,92.02,0.882,
spotify:track:6fqpsCQ7jF7OgQolXgYovX,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",Aún Hay Algo,"latin pop,mexican pop,latin arena pop,latin viral pop",0.0084,0.611,214933,0.82,0.0316,94.981,0.786,
spotify:track:78g5lnALTioTYBjkyxmvlJ,"JC NO BEAT, MC Teteu, DJ F7",Eu Vou Machucar Só um Pouquinho X Catucando Gostosinho,"no beat,deboxe,funk mtg,rave funk,funk mandelao",0.0531,0.717,173538,0.655,0.473,129.911,0.151,
spotify:track:5gH5JWzP4Iqqagm0f4UGL0,Zé Felipe,Marrento,"agronejo,arrocha,sertanejo universitario,arrochadeira,sertanejo",0.215,0.962,129146,0.875,0.153,126.021,0.964,
spotify:track:72yP0DUlWPyH8P7IoxskwN,"Elton John, Britney Spears",Hold Me Closer,"mellow gold,piano rock,rock,pop,dance pop,glam rock",0.0746,0.667,202246,0.75,0.0906,126.041,0.486,
spotify:track:45VwwcqkVl61khE9JT2OxK,"Braão, LIT UP, Dj Nattan",Baile da Serra,"funk bh,speed up brasileiro,speed plug brasileiro,funk mtg",0.496,0.801,205058,0.623,0.362,109.797,0.622,
spotify:track:3qmdfYpfvKRIXmWaLllHZ3,"MC Teteu, Dj Serpinha",Black Lança (Catucando Gostosinho),"rave funk,funk mtg,funk mandelao",0.11,0.939,153231,0.582,0.138,130.004,0.418,
spotify:track:5wxYxygyHpbgv0EXZuqb9V,"j-hope, J. Cole",on the street (with J. Cole),"north carolina hip hop,rap,conscious hip hop,hip hop,k-pop,k-rap",0.532,0.681,214701,0.821,0.131,94.074,0.813,
spotify:track:4TvKjqrk0Hp6k0vsbxyXjK,"Nagalli, Kyan, Veigh, Borges, Vulgo FK, Supernova Ent","Mal Intencionada (Já Foi, Já Era)","grime brasileiro,trap brasileiro,trap pesado,trap carioca",0.259,0.785,228571,0.557,0.223,126.037,0.439,
spotify:track:5lhoo6QYhXLYbUj3QkjWN7,"DJ Lg do Sf, MC Fahah, Kadu Martins, DJ Ws da Igrejinha, MC Saci",Onlyfans,"funk bh,funk mtg,funk rj",0.591,0.71,155928,0.466,0.435,130.03,0.824,
spotify:track:0JdkDCdrhMOaeXjIZdeBXN,"MC Levin, DJ Nikolas Alves Exclusive, DJ Kaioken, DJ Gege",Ela me Falou Que Quer Rave,"funk carioca,funk mtg",0.271,0.832,235207,0.641,0.0897,133.041,0.932,
spotify:track:2twZl1jsRbJRTNCE6VB6eW,"Chefin, Mainstreet, LB Único",10 Carros,"funk carioca,trap funk,trap brasileiro,trap carioca",0.15,0.644,141176,0.6,0.415,136.189,0.518,
spotify:track:4x5q5T5mhE1xvoCVXY6qrN,"DJ AK BR, Dj Darge",Melodia Alucinógena,"funk viral,funk carioca,funk mtg,funk rj",0.746,0.685,183716,0.644,0.0365,130.077,0.405,
spotify:track:5KeRe32bIOU5rUa2MBzJnW,"DJ JOÃO PEREIRA, DJ Biel do Furduncinho, Menor do Engenho",QUE EU VOU TE BOTAR,"funk carioca,funk rj",0.7,0.633,136673,0.644,0.242,84.302,0.787,
spotify:track:7CUQQLRMIeSfa4m2uQcRHp,Henrique & Juliano,Rancorosa - Ao Vivo Em Brasília,"agronejo,sertanejo universitario,sertanejo,arrocha",0.308,0.644,181458,0.872,0.0563,142.02,0.507,
spotify:track:5o9H0zAGTGrZQpH5WWh1Vi,"Dilsinho, Rafinha RSQ, Nadson O Ferinha",Duas - Versão Arrocha,"pagode,arrocha,sertanejo universitario,pagode novo,forro",0.761,0.706,150909,0.769,0.0293,131.996,0.657,
spotify:track:6qylu0VNKUfKiVi88WL3Ci,"Puterrier, Borges, Mainstreet, Heavy Baile, Leo Justi, Pedro Bala",Marolento,"funk carioca,trap funk,trap carioca,trap brasileiro,funk rj",0.154,0.63,161379,0.955,0.16,144.975,0.95,
spotify:track:5Ubx4DpvVodvsGH9ilxPVi,"Guilherme & Benuto, Hugo & Guilherme",Haja Colírio (feat. Hugo & Guilherme) - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.591,0.723,173367,0.75,0.0854,105.016,0.703,
spotify:track:0ssgd2ZvDawP0KHGfBYRpv,"Filipe Ret, Caio Luccas, Dallass",Good Vibe,"pop rap brasileiro,trap brasileiro",0.0808,0.52,181818,0.667,0.128,131.628,0.328,
spotify:track:1Vy9Wn5sbiduZKBqBlH3Mc,"Vulgo FK, MC PH, Veigh, Pedro Lotto, Fepache",Ballena,"trap brasileiro,funk consciente,funk paulista",0.307,0.664,200000,0.508,0.33,120.313,0.228,
spotify:track:6Xz85h33BGWDGgmWYdp6Ga,Henrique & Juliano,Universo Conspirou - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.282,0.598,190016,0.827,0.0978,149.826,0.659,
spotify:track:2QkXuBmYljpYwgcyqbA1C2,Skank,Algo Parecido,"manguebeat,pop rock brasileiro,mpb,latin alternative,rock nacional brasileiro,brazilian rock,rock mineiro",0.511,0.55,225140,0.637,0.0268,167.908,0.652,
spotify:track:24mI8HAh9amr4Vi3QZW2JV,Mayke & Rodrigo,Tentação,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.615,0.661,136966,0.749,0.0442,145.793,0.712,
spotify:track:3mP7qouEZRIpGsJ5cL4yBE,Zé Neto & Cristiano,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.373,0.609,180396,0.863,0.153,97.737,0.495,
spotify:track:1aDGzQHWNCMy3pF1Stqjk7,"Vulgo FK, KayBlack, WEY, Pedro Lotto, Wall Hein",Celine,"trap funk,trap brasileiro",0.347,0.641,162507,0.43,0.0547,120.141,0.301,
spotify:track:4UZOs9kS9B7xUctudNIhR5,Patrick DJ,Jogadinha da Deboxe,deboxe,0.0269,0.942,116308,0.542,0.176,130.003,0.812,
spotify:track:0CcYCGaqBcbbCB3fPhCF2f,Michel Teló,Meu Vício - Ao Vivo,"agronejo,arrocha,sertanejo,sertanejo universitario,arrochadeira,sertanejo pop,forro",0.275,0.705,147367,0.849,0.049,145.097,0.93,
spotify:track:0BgmE4s1dIe3qKingVcTYt,Nadson O Ferinha,Não Digita,"forro,arrocha",0.637,0.74,151144,0.812,0.037,135.928,0.703,
spotify:track:1C9AlduiuQdF8PQYDyLQgv,Tz da Coronel,Alma,"trap funk,trap brasileiro",0.321,0.651,216000,0.59,0.0425,109.894,0.212,
spotify:track:4aC48Yffpsw01b7sBJxase,"Mc Th, MC Menininho, Medellin, Dj Victor Falcão",Rabetão no Chão,"funk carioca,deboxe,funk mtg,funk ostentacao,funk rj",0.103,0.935,179077,0.35,0.444,130.126,0.582,
spotify:track:6juLaduD4STCUDWT0AYun4,"K/DA, Madison Beer, (G)I-DLE, Lexie Liu, Jaira Burns, Seraphine, League of Legends",MORE,"speedrun,video game music,chinese electropop,alt z,pop,k-pop girl group",0.00257,0.66,217088,0.787,0.032,142.018,0.199,
spotify:track:0C1cJj3ZNCS75sojrcMhZV,"MC Ryan SP, Mc Kevin, Mc IG, MC Rick, Mc Brisola, Mc Davi, Dfideliz, Mc Dricka, Mc Vk, Mc Brinquedo, MC Paulin da Capital",Revoada do Tubarão,"funk carioca,funk consciente,funk bh,funk paulista,funk mtg,brazilian hip hop,trap brasileiro,funk ostentacao",0.265,0.889,573334,0.821,0.184,90.014,0.732,
